text,label
rabbi iywaf9ou,1
nchallah titzra3 ambiance behya mta3 5edma s7i7a,1
rabi i3inek enchallah yodhhorli enti elwa7id eli tla3et fay9elha mayhemekech fihom eli isebou fik rahom jboura webhayem wmoch fahmin chay e5dem 3ala rou7ek wlefri9i aussi amana fi ra9ebtek,1
wlh w7dk,1
si moncef satakounou rarma dei oi aada kanisri foika kimmati chammaa allah maak et nahnou maak,1
makber bzazlek,2
ettounsia verus fi tounes,2
braby ya si el marzouki ondhrou ljmeaait el odimjouhom fil travail elli houma fih aamloulhom hal khali el bitala tonkoss ena andi zouz sghar wrajli yekhdem aala sondouk famech ma tfarhouhom wtodimjouhom sinon bech ydhayou wakethom wyokoodou batala,1
slm ya cie slim ana isme rochdi men welit cafsa leksar antmie le ayala kolha batala nhebik tsadine ala bat machroh sgir ka mord rezik walah yarhem waldik rane nheb fi lah enta wo club wo had nomrie ,2
bonjour berjoulia ekbèss 3lihom chwaia nheshom ta3mèw bil fous eli may3adich tor7ou na7ilou mil prime mte3ou bonne journée w lefri9i yè dawla,1
meercii slim riahi e5dem 3la rou7ek lkolha nabbara,1
enta neya mani,2
allah yhelk dalem bi jah rab alamin,1
arwa ya tahfouuna braavo,1
hinma tohariron djerba mina elyahod taklamo 3ala filistin laysa lakom elahak an tatakalamona 3ala arthi elamakdis,0
slim lifriki,0
si il moncef svp vous devez faire la communication information,2
primo chbih drapeau mta3 franca mahtout 9bal drapeau tunis o yizi mil 9weda hata ahna mich ne9sin en plus ki si ra5is mawjoud ghadi chbih marawhch 3aza 3ayilt chid wala mich fa5amto bech yimchilhom ah c vrai franca awla c grave 9adech walito 9aweda,2
tobe 9a7ab w mewbna t mechy bech te3ady t9oulech 3amel 3lya meziya kaleb habet men jebal labsou tabelya bitha w dawi fy 3abed,2
gadhoum aba3thelha ya mama hak walit star,1
félicitations ca,1
macha allah rabi yachfiha,1
chbik ta7ki haka e5dem rabi m3ak w a7na m3ak ama kén thadéd fina w nchl tatla3 lé n7éb n9olk e jam3iya akber mén ay cha5s bassem mahou ista9al rabi m3ah,1
ness bila akhla9 si slim wel3iyathou belleh,2
bravoo 3lik ya khawla,1
enti t7ibi ryahi w ghada hamdi zoz chkara w leb7ar,2
allah ya7mikomm ye rabii,1
lé illaha ela allah mouhamed rassoul allah kima sarr el ben ali ou el gadafi ou moubarek ou inajem yssir el barcha a3bed i7arbou fi leslam,2
chniya min ansar él 7ézib yézzi 3ayéch 5ouya la3béd ta3réf chkoun jmé3it cpr et pr koi i5atrouhom oki et si insite il marzouki awal ma jé chniya 9al inthakrik oki alr yétsarfou yétféhmou fi b3athéhom et surtou pas lé in7outo lé masla7it il 7ézib lé masla7it wé7id mél 7ézib 9bal masla7it lébléd,1
fa9ou biik,1
snin deyma wkol am wenti hay bkhir,1
allah ichafiha ou tanjah alramaliya wallah ila bkit nador rifi,1
ameni fi choufi hal,1
a5tana akahaw,2
mala imchiw inta5bo ennah9a webe3do zb etna,2
enty compt mta3k kollo da3ara 7ram thabet fi chi5 fi compt masa5 kima hatha,2
hh maladie,2
aah w ken ta3mel hakka tet8achech w techrili dar w karahba w tzizni m3ahom 7atta malioun e7sebni joueur mejouarette elli chrithom hh,1
nchla twali ca tet3ada fil bein sport,1
chokr l rai3s nedi,1
ben salah looll matfakarnich ki sbahtou kolkom tahkiw 3ala chiboub khatih meskin w nharet elli khraj fetounseyya akthareyetkom 3inikom dam3et mmddrr w jey tahki 3arajel la fak mta3 ennes w la stghal 9arabtou berais w talla3 jam3eyet 3ala hseb jam3eyet okhrin khalina sektin w je nhar w 9olna esmeh ya sidi fassakh w 3awed men jdid leken dima yo93ed el bir bir wel mejel mejel welmkachakh 3omrou maywali rajel,2
ta7ki m3aya an à inti,2
bravo slim jomhour lghalia m3ak,1
officiel mella complex andek wallah nes el lol 3amelet m3ahom el m3achekal 3smalet m3a bent el zeen m3a wou kadarino wou tawa klay lotef ya rabbi ye5i enti chitan wells chanawa mella complex 3andek wallah dima 3amla problem,2
khaoula ana journaliste radio mestir plz hchti bikk akid,0
aw bdee ydakhel fi rohou,2
7lal gali yogitlou liklab,2
rabi m3ak welclubistiya elkol m3ak aham 7aja ejam3iya rahi amana fi ra9btek wnchallah zina,1
bsara7 nafti w hadad blassetehom fi bank ama a par ca lioum barcha 3akess,1
oui ibni oi7d jdide,1
hh y,0
rabi m3akom w rabi yosterkom waslou mat5afouch,1
are okay,1
tehya tunis tehya tunis rabi yonser el hakh,1
rabi yostrik zede inta min bhimtik zede,2
allah la ywaslou rabbi fi kidou,2
mahlek ta rouh kalbi,1
slim riahi ma3andouch 7atta millimes men lybie flous elli 3andou whé tharwa lkol mahich mte3ou flous belhssan trabelssi mahom trabelssiya kenou met5abbin wra assemi o5ra ketbin amlekhom lnes b3ad 3la famille mte3hom contre des contrats secrets ye5i si slim mte3kom 9leb belahssan trabelssi fi floussou ba3d thawra winou slim hedha 9bal thawra haw jebhelou rabbi sadroulou amlekou wzedouh sné 7abs whanou fassa3 3la chiket,2
tetraja3 wala to93ed ena nra mn rouhi w famille w s7abi m3ach nsad9okom,2
rabii maak slim,1
o omk tsn3a lal9b o 9assen daho o lknasse o7arouh o lbahri o jdo o abou trika o lknasse ochiboube ser cha3b oo ysn3o lal9be,2
copie coller film porno mais changement sarra jaye par samaket touna l3anida,2
hadi mrato mesmouma bhaal lf3a alatief wejha haltho charf morahi9 tfou wejho khabieet,2
ta7an france,2
rabi yachfiha o yahfdlha walidha amin,1
chnowa fibélik bech yamlu inti5abét bdit tbandir min tawa,2
cha3b elifriki m3ak,1
hh mala noukate w mala t7ine saybou rajel klitouhe b3inikom rabi izide kol 7ade w ta7ya taraji rahi dawla,2
lberah rit lmme fel matar harbet zaama,1
ta7ya lerhab nfadlek mchich tsad9ou,1
bravo bravo bravo becher,1
a3az ma3amlou walah,1
hahahaha ena doukhet,2
pauvre slim centimes comptes judiciaires bloques c a 12millions clubistes riahi,2
baba rak bedniya,1
wa9teh yahbet aal xnxx l video hedha,2
emin ya rab él alamin,1
ti ken jet eddeneye deneya raou enti president mta3 tounes,1
sarah hanachi yodhherli fiha 3ach9eto bel 7a9,1
rabi ynawer elhak,1
president billehi ejjam3ia snin deyma,1
saidi erais chokran na7no na7tarimoka wano7ibokom,1
borhen bsais ya ci slim,1
jenjoon ya big,1
zwinaa bzff,1
fil korwan 3ina amal ekbir fi places,1
far5 chkown hh,2
viv viv viv caa chab ça emaak ila alamaimm,1
thawret el hana w rgoud jabana nes metet b jou3 wel fa9er w btalala hathi thawra ismha 3mlnaha a7na wentouma nektouha w 93atou 3ala krasii off mnkom 7sibkom rabi wlh,2
ki sabit eka lmosfara fa9ou beya,2
se3a magnifique amen enti 9olet njweb 3la les fan ama 3omrek majawebtni,2
rabi ifarijha,1
bravo le,1
kais sa3id ok ama ma5louf et l5yari non,2
pff miskina weld l7ram,2
rararay hh hayya itaybelhoum hh,0
rabbi maak ya si slim nchallah sna nafrhou barcha ou nansaw kol hmoumna,1
ça sera l après midi alors,1
3lina w 3lik ci slim,1
kan tay7ou a3mlou wa7ed,2
ena nchaja3 slim bo h ywali ra2iss ama hilzim yothbit 3akiss ely 7ket 3lih nessma makenich bich ya3mil kima 3amloi trabilssiya 9bal ken yatla3 klem nessma s7i7,2
bravo slouma tok3id dima m3allem,1
ya shems fm ya ouled el kahba ya rakassa ya mwabna,2
7ra9nii w 9talnii,1
maghir matkaser zebk enta lem3alm w bech tab9a,2
wlh nbkii enii tw,2
7amlit li9afat mta3 rijal la3mal lfara3na rahou filim 9asir min i5raj yousif chahid,2
orgso oi afrho oi 5ano oi ashro,1
anti tajamo3 e7na,2
machalah 3lik zayna inchlh rabbi ykalass wa7lek w t9oumou labes,1
3andha page fb,1
tounsia a7la 9anat w enta akber sari9 anta insan fachil f 7yatik kol f kora f siyasa w taw bech tot5el tv w bech tafchal 5tr flous la7ram m yathomroch,2
mala znatir,2
haw 3alem kollo lehi bik,1
inchalla marbou7a king vive forza ca,1
el 3am jey echarafi lool,2
rabi yahdih oyetkabel menno,1
enchaalah b tawfik,1
sakkar nik ommek fommek ya 5arya,2
ti chwaya fihom yestahou walah,2
twalha bina ya docteur,1
rabi ya3tik 3la 9id 9albak ya slouma,1
kamcha ghabb tfouh,2
5allihom yitkelmou,2
thamma mradh ismou 7i9d 3afena w3afekoum allah mourdha bih ennes adhoulam,2
hh blhi fr5e chkone didxas est,2
taw anti t7ebb 3la chkoune y5alles m3ek dyoune el3irs,2
nharek abrek,1
bilehi hadad w baratli w hetli 5aliwhom el be9i tared el kazi zah kona labes 3lina zah,2
bsara7a lazem tarja3 tesmen dho3ef maywatikech maywatik ken lfengali,1
tant attendue,1
barcha des commentaires mahomchi clubistiya surtout li3afsin fi le president 7asdina fih wi7ebbou ida5louna fi b3athna slim dawla ou rabbi yonsrou,2
wlhi radit rou7ek tho7ka kelmet maseet echwaya fik,2
j aime aalkheer fehri1,1
baraka allahou fik,1
slouma ya em3allem,1
rabi ykali kol om lawladha ya rabi,1
ya a l a il clip il jey fil hélicoptère bourjoulia,1
ya3tik 3asba y a 9ahba cheb bachir icharfek wi 3arfek,1
3li ma3loul dawedi alexis stp mr slim 3aychak,1
hh el 3ib fik sami eli da5altha te5dem,2
sbe7 e nour,1
degag degag degag degag degag degag degag degag degag degag degag degag aouet aouet aouet aouet aouet aouet aouet aouet aouet degage degage degage aouet degage aouet,2
absolument splendide beau boulot,1
chuff b 3ink,1
netmana men rabi ebladna terkah we temchi keziyat fouwek el maa,1
brabi elili 8aleb 3liya mahouwach f moustawa ca,2
idha kan yheb maslaht tounis rabbi m3ah aamiin,1
slim rye7i far5 chkoun hh,2
wa9ila t7ebou sa7 samah choufi kifeh to5zer fih,1
3ssal tfata9 alah y5alik,1
sayeb jam3ina,2
bara naiek,2
m y love,1
hatha licina janvier,0
go on,1
wildi adouma kbirt machaallah rabi ysonhom ja3four rabi m3ak,1
yjik mahleh ena zeda nheb na3mlou w khayfa hh,1
black mirror death note ama 5edma 7lowa,1
9taltni bi dha7k ya lotfi,1
hoy hoy,1
a7la lamma tounsia,1
ha wéldi enniya el béhia heyya lkol,1
ana clubiste wenakhabtek fi etachri3iya wel riaessia ama el mara hadhi bech nantakheb el marzou9i khssara tla3e tajamo3i,1
bravo lébléd taw fi 7aja lkol rjélha je vous souhaite une bonne chance,1
barra chouf tri9 o5er,2
5ali y9oulou wech yhm hh,1
rabbii ifarej alik,1
ma7keh ihabel,1
hadho klab machi des animateurs,2
vraiment top,1
ki sebit kel mosfara fe9ou bia ahh ya mariouma,2
bilahi laa tansani,2
ena esperantist ama 3jibtni fi hedhi,1
vive slim et ca,1
m3a i7tiram likbir ili 8ana ithani 7aja mich normal manich fehim kifeh madhrabich ktibto 7aja mahich 3adiya bravo,1
hadithek naffkhou w ochrob mééh,2
3idek mabrouk si slim w snin dayma w dima lifri9i fil3alali,1
ja3four ya ghali rabbi y5allik we yberiklik fi 3omrik we fi awledik we 7yetik ilkol ki t3awin finnes we ta7iyya kbira minni lik we min france ilkol,1
erajel rajel markebch 3athawra kima barcha ta na,1
oui president,1
sba7 elfoul badel l entroneur,1
hal icha3eet hethi min 9bal ma icheed ca min wa9et il inti5abeet w hia idouur matarbtouhech bil kooraa hethi 7kaiaa 9dimaa wa9et il 7amlaa inti5abiiaa 5aliouu il koora b3ida mahich ne9saa,2
bara nayek enti w yahe,2
inti ma7lek kima inti b2afkarek bnja7ek btomou7 mta3ik 5alik dima t9adem w mat5alich klemhom ywa5er bik chtar eli ye7kou yetmanou ykounou fi blastek so proud ki mara tounsiya tjib w trabi bnaya blafkar w lmentalité hadhi,1
dharbet m3allem,1
beautiful gidouz,1
ye5i wfe saye,1
brabi 3lech nektoulou bouh rap,2
eyh lee wfa jadet 3lia,2
bravo patriote,1
a7na m3ak ya slouma,1
ghirraa rabbi izidek,2
testablah fina,2
top bravoo,1
bjeh rabi 3leh el 7aja hedha kabartouh ou 3titouh 9ima ou 9dar fassrouli bech t5ammou ya 3bed zab wakahaw,2
t7eb tel3ebha nvef,2
raby m3ak si slim wallahi ta3mel fikol chay,1
dans ce cas bravo,1
hichem barhoumi heya hahahaha,0
bon ou pas on sera tjrs avec notre cher club,1
bravo from,1
mabrouk lakin win yam3lem wnchalah ykoun fi wlayat elma7rouma min massan3,1
l fach5iin dègaage l fach5iin dègaa,2
9arar jari2 dhed lfasad l idari,2
dawra charafiya fi radiss la7marr motou bi8ithkoum,2
jaziri d santos etc équipe matit3awedch mouch ki 97ab l keratin mta3 tawa,2
ya tahan,2
ina lilah wa ina ilayhi raji3on,1
t7ab t9aiim l equipe ye si slim es2l youssef zwawi mrad mahjoub pk pas tlili etta7an ahmed m8irbi ama 9iis yakoubi adel sellimi les fechlin samir sellimi yjm y3awen rod blk enti rjl 3ndk l flous rabbi izidk w la3bed brcha fehom jwe3a 3al frank ybi3 mouch jam3itou ti 7atta drhom ynkor fehom rabbi inwer el 7a9 vive ca,2
amin nchlh,1
aka tofla li lebsa adidas chesmha,1
9oubaa dégage 9oubaa dégage 9oubaa dégage 9oubaa dégage 9oubaa dégage 9oubaa dégage 9oubaa dégage 9oubaa dégage 9oubaa dégage,2
hichem khiari,0
wa7dek ye slim,1
ta7ya dezaire bled w cha3b,1
3andek wlayed behi jarbouh a3tiwh forstou esmou 5alil 3awn allah,1
allah yakhluha minhom,1
allah ybereklek fe sahtek w fe awledek w fe rezqek welli yfareh joumhour el ghalia allah yfarhou,1
a7la jm3ia wa7la raeiss jm3ia brafoo slim erya7i,1
rabi yhdik,1
ma7lkk rakk 3sall,1
sarra mkachkha ba3id ma9al lihoum joumhour il 7am9a mezalo yla7so lih,2
timchich tn k,2
toi 3ala tu as trahi et menti a monsieur le président kaïs saïd et tes fans comme quoi tu as le cancer vraiment tu es fort pour les monsenges tu mérites une médaille,2
lezemna plusieurs recrutements ciblés bch n9awi equuirtna n7ebou l caaf snee,1
kol 3am wenti hay k10 5ir,1
pas de ali irheb,2
nikelha omha mara okhra,2
inchallah mouldek mabrouk kol 3am wenti bi 5ir,1
rabi yechfik amiin,1
l homme propre yesstehel kol khir,1
très charmante mashallah,1
maazek o maazoo nchalah ytraaba f aazkom o tafrho byh ya raaby,1
rahou famech bla yess rjel w le nsee kolna kifkif taw brabi nrml laabed kol wehed hor chneya yelbes w chneya yaamel w kifeh yetkalem binou w bin rabi,2
dzl min joumhour ca lkol,2
a3mlinna wa7ide yefhim fil 9anoune rani 9la9na mil fthai7 rahi le club africain,2
allah yar7mou w yna3mou inchallah rabbi ykateblou chahahahada,1
hh el a39ba lel èspérance,1
oui pour slim riahi,1
president tkt rabbi kbir bon courage,1
hmar kidir lma f3ayno hmar tfo 3lih,2
wahra patron w kol sne w a7la jam3iya fil3aleli ca,1
forza bouzid,1
saybo l bhim w chado l bard3a,2
mala maset,2
tel père tel fils,2
fahmi riahi swayet m3a nachaz bendirwoman,2
siouda msayba,2
inchala rabi mhak ya mhalim,1
tfakir fi jam3iya,1
m3alim bravoo 3jebni barsha fi klemou,1
9oti3a rasou ara3i walagnam 7azina 3ala franca pff,2
okhreej niik omeek,2
ahna nehchkouha ca w nebkou ala katerha,1
quand il rentre,0
hh karim 9ema,1
le er vu,1
hatta lemsatek hedha walla 3andou maykoul,2
chey ya9har sii slim,1
sal7ena jam3ia khiirleek mahrwaia9,2
t es belle,1
3asba 3la wejhek ma5yeb fomek,2
shkoun eli talla3 dabbegh,2
wahra ya slouma inti president republique ca w tounes,1
mabrouk mr marzouki vous meritez encore plus en avant,1
3in el 7assoud fiha pouto,1
ltawa mafhemt 3lach 5edmtek tayara barcha bonne continuation,1
ahna zwawla wa mawred rezqna el kayes tounis wa sfaxia yehebouna battala mojrmin soureq,2
tahia tounes tahia chaab tounes tahia jaych hannibal vive kais said,1
sloo salma ma5yeb chaklekk,2
toop toop,1
as7ab echawed el3olya elbattla 3andhomchi programme,2
la tunisie elle est toute serré mskina,2
page mahboula,1
men kelet lemla3biya,2
3echet ta7an lelibia w mecht3ich ta7an leswa7lia,2
bababaa mon cœur va lâcher,1
rani enhebek w nahtarmek barcha w fi sport w poli wkol chayy,1
chemda5lk enti ye si la5ra aandha 7atta jaych khwet enti chemdakhlk matha9lk w maremzek 9adekch me tete7mlch go get a life,2
a7la page 7out jaime w matendmech,1
real wela lbarca hh 5ir,0
moch 3adii 7aja 3alamiyaa bravoo,1
bellehi ya slim ta,1
cuutee fg,1
heki ethawra el behiaa,1
bonne annif si slim ou kol 3am wenti 7ay b1920 5ir,1
si slim jib moudareb 3alami khalsou inti svp,1
hamza chkir,0
tawa n7ebou un grand buteur eli ymarkilna 16 ou 18buts fi saison wzid 3ana arriere droit ben 7mida ben belguecem et agrbi mayal3bouch 3lech njibou fihom,2
chid ishih rabi maek,1
bravo boss w tawa chwaya ihtemem be ca chwaya intidabette bahya mta3a m3almiya w sama3hom 5onayet 5ali 9oulou wa che ihem lool,1
bellahi barou nik omkom entouma w touniseya w 3andi man9olek,2
ya3tik saha khoya,1
mahlek w mhla barnousek thya jeride,1
la taabir w la ray w la doustour kedkeslou yarjaa laslou el beji mnln ja dawlet bn ali mazlt mawjouda,2
t7arek paget el mkach5a 7achethoumm bthaweddi ezzrebb rou7ekk 3add m3amlin 3lik,1
je t aime nidhaloo,1
choft 9atlik men5rojech min beb l3adi hh chkounik nty trod fi rouhik haja kbir bsif zah marik lmgalba,2
hh ibi3 fi klam,2
eni wa7id mil ness te3jebni 5edmtou barcha w 5edma s7i7a bonne continuation,1
hadha slim 5an im2a wilmileh mta3 illibya za3ama yaslah bech ychidna hadha mostahil,2
si slim chewyya lahwa bel hb bb,0
inchallah kol 3am wenti 7ay abalf 5ir,1
taw inti 3malt koul chay ma5amemtech ta3mel porn,2
je kiffe la danse,1
4m vue,0
taraji daoulaa,1
esebyen li ta7ki 3lihom radouk rajel ema inti makich rajel el frou5 hathoukom jebou atra7 mil virage winti ech jibt rou7,2
cha3b la7ess,2
heka mouch vbi7a ente eli t3alem bara zid et3alem,2
allah yrahmo,1
s7i7 sawt lmra 3awra njehla kamcha hmall tfouh 3lik mas9tek,2
klay ya m3alim,1
y3tih nam lih w lfaicel,2
ptron inchalah 3idik mabrouk,1
vive slim vive ca,1
hand basket,0
leenet allaho alikom ezouz,2
rabi m3ak si slim l essentiel nchalah yatla3 un bon joueur,1
good luck w rabbi m3ana,1
ahh jam3ya chfama jdid fara7na slouma 3ad,1
bizarrement l instru we flow fakrouni be un son de l algérino,2
haw ynahiewlou zl karhba wya3tiouh menha d chnewa 3malna waktha hia hia,2
alah latrabe7k enti w thabthabetk nab9ou bla tounsiya w l8ib moez 3liha,2
hekom ettit kol hekk,2
ti sakroo effémkom halahmoum ethom joumhour metkhaléf w ji3an 9alo man7ebouch jam3iyét kharia ti chta3mlo bdin welin elpublicité eli teprofiiti mel club akther melii nekhdo na7na menhom leflous eli behc ydhakhlouha el publicité 3ana menha fois laissons les actes nobles de notre club et sa direction wtlawjo 3a titrouwét yekhi ya3mloulkom boutoula toufa fin novembre w coupe fin decembre w nhezouhom behc tetméno wala kifech zayed behc tkoroo 3liina wallah wmate7mdouch rabii win konna win sba7na,2
incha alah mebrouk 3lene hada lintisar,1
si slim rabi m3ak ca amana bin idik,1
lotif alih rabi yechfih,1
salah bt mechin mechin,0
malgre tout le club hiya elkol,1
mabrouououk yetraba fi 3ezek nchalah,1
nchallah rabi yar7mou zgaw dima f 9loubna,1
rabbi ikhales wa7lek,1
enti li sna3t l game,1
mak goulti ana ma nsibbich errijal,2
mesa9tek mra,2
annathafa wal awsakh min masoliyat al hokoma wa kad charrafana al marzouki bikhitabihi allathi la yajroo alayhi illa insan hor wa sadik,1
kouki 5sser ken matich wa7iid w na7itouh batiil w binzarti dima yeda5iil club africain fii7t lakin joumhour club dima ye7iib jam3iitou lakin sabrouna taal bercha w ni7ibou rjjel fi terain,0
thébou shih jmhour l club africain fad walina maskhra ama sadkouni mouch ellouakt bach nsaibou jam3ietna nhebkom tkounou felmoustoua matdhakouch 3lina ell3adou rahom yestanoulna fiha forza ca,2
brabi a9ra l comments 3a cha3rtin li warethom ech 3amlou,2
ca avant tous,1
bon nif w kol 3am w enti b10 5ir rabi m3ak w rabi ywaf9ek w ena n7ebek barcha pourtant ena mkach5a mai bonne chance et bonne contuniation,1
hahahaha 3malt l fadh7 fik 3ala wadhek ya khra ya bhim malla,2
kol 3am w enta b5ir,1
rabi yerahmou ina lilahi w ina ilayhi raji3oun,1
raissna l wawazouki lbled fi hiit hwaa ched lfacebook ypartagi fi eftit7 essaloun el watani lil 5att elarabi toozz,2
kollou minik mraja3 sale7 thabti chma3neha leclub kenit tkawir bilgde jibt dhawadi da5alha b3adha lequipe l9itoulou poste bissif mchet tfarkit ejam3iya konna raydhine ounal3bou fi koura chbeba allah yehdik wiba3id 3lik wled la7ram elli kima sale7 ethabit,2
uallahi le tnejmi tkuni tbiba me tnejmi ela uahda tnadfi tuoilet ta spidar ken jiti benti rani drabtek mech nepki ia feshla,2
chmata fi ta7ana taraji wlitoile,1
vive latunisie,1
b rabi shwéya ihtiram yiziw m mostéwéyet il monhatta w m jobn alesh liklem izéyid arkaw b fikirkom khali libled tezdéhir w rabi ybérik inshallah mabrouk l dr marzouki w b tawfik illeh w 3awnih,2
hram alikoum tfou,2
enta m3allam,1
bravoo sloumaa,1
brabi y a cha3b ca saison ejaya n7ib nrakom yid wa7da w kol jem3a rades plein ok,1
brabi ya si slim awledna awla bihom,1
hamdoullah 3la salmtak sami,1
chowa keyenk then twali walid ben talel,1
chayma nina a ce point m3a9dinkom zaa7,2
amyra mtaa lhafnewi w bayrem khwet,1
fabrice ondama lezmna njibouh,1
ma3ak ya slouma ya ma3lemm,1
brovo président,1
bellahi tabbek choiy men klamek ala ardh lwak3 w khancoufou résultat,1
hedhi hiya elbideya mezel testena fina barcha 5edma ca balsetha fi coupe du monde inchallah,1
hh la récréation est finie,2
bda talhiss li riahi tawa walla mohtarim maadish degage,2
hh la7tha barka chwaya saber,1
ok i am italian and i study fusha arabic and i still can t understand the dialects,2
fik ya riyahi esayara elidariya yekhdmou bih fil3alouh ca va,2
sa7a si slmi,1
enti ne9sa w zid walit etaba3 f style hedha ne9sa 9tates baaz,2
ltaw thebou tarebhou ia3tikome 3sba,2
inchala zina ya m3alem,1
fille malade de la misere,2
alah yare7mek ya emino le chkon 5alitny mala 3fat,2
edha ken houma khayfin donc dhaher a3lech jwebhoum ken 3nif chwaya eb ba3dh e3jezet eli houma 3amlinhoum comme quoi bech yetakhdhou ejraet elazma hedhika nawa3 men takhwif beth al7al9a ou khali yaktachfou nes lousakh eli y9oumou bih ou akid mou3amlethoum kifeh eli zedet wakhret belebled,1
d9i9a 0 lotfi y9oul fi klem zeyed w9oul lsamir hot tiit 3leh lbnet eli wrak mehomch 3bed ya lotfi ken jet okhtek fl plateau bch te7ki hakka chouf tofla eli wrah kifeh wejha te9leb wkarzet wala khater ykhalsou fihom bch ydhilouhom ala 20d,2
allah yarhmou we yn3amou,1
etchahi lawled taw za3ma ki bech,1
barcha 3adima,2
ma shaa alah,1
barcha fawdhaa,2
île eseyed slim ene hamadi mekteb eleti7ed elwatni el7er sidi 7seyen koul 3em wente 7ay belf 5eyr em fil y5es lfreki ça 7et wled jem3eye houle élu y7esou bik 3ele5eter ene 5edmou m3eye fel7ezeb y7eboy ken 3le flousek ewlen ente tew 3endek 5ebre mecheleh élu chedin m3ek mesoulin lekter koulhoum m en lesbures teraji nadaf nadaf rabi m3ek,0
lool yezikom bla j3ala kounou rjel 9alou tracha7tou,2
borjoulia ma5ibou lmaryoul 5saret flous,2
chof aka da3wa mta3 5ona chokri kifo barcha akter meli ta7ki 3lahom,1
taraji ye dawlla,1
wa7dek y a slouma y a m3adhebhom,1
bllhi nes lkol max abond,1
al3ab al3ab jomhour m3ak ye bachra hh,1
ey debo mara hedhy jebha s7i7a lboumziwd howa azber haja temchi m3akom mech rap,1
kalit ma inajimch iji wahki maya mela eljounod mteik deira bik ya kelba,2
slim wassil ma yhimikch fi nabara tahya tounes,1
ekher nsiha lik jibe khaled b yahya weddakkerni nsiha weddakkerni,2
bnjrr ya cha3b el rouge et blanc brjoulia si slim 9a3ed ta3mel fi 5edma 93adna snine nestanou fi chkoun yjii ynawrelna wjouhna publicité kbira lel jam3ia fel afrique 1ere ment avec les recrutement des jeunes malien nigerien et ivorien ces pays houma men akthar el boldene li ta5la9 fel mawaheb wl joueurs hathouma houma li bech ya3tou el image el behya lel jam3ia chaqu un dans sa pays et avec la centre de formation li bech ya7thar nchallah bech ywalii direction de la plupart des jeunes africains w hakka narb7ou des jeunes joueurs de grand talent b soum habet w mba3d 3inek mizanek w 3la 9riib nchallah bech yabda ma famech joueur ma ya7lemch ykawer dans notre ca 7wija barka si slim choufelnaa el 3atrous kifech 3mal el contrat m3a legea w kan tnajem tna7iih mala ra7a menou w choufelna nike wala adidas barra rabii m3ak w ne7med rabii enni 3ayech w choft hak joueret fel club kan mech mennek enti rahou chtarhom fel mfach5a barra rabii m3aak w a7na ndezou wraak ta7ya el club w tmout lawbech,1
mahlakii tu es trop belle je t aime,1
rana 5arjna france,0
shofolna hall ye comita shey yedded,2
si jamel arfeoui enti tekhdem m3a nesma tv elly actionnaire fiha berleskouni elly 3andou 10kadhya mte3 fassed donc dhaherli mekich honnete barcha,2
thahra hkéyétha férgha nesma karbét léntékhabét whabbét tchawwah somaaét slim riahi lo9ba hakira zédét fi chohrét slim riahi wchakkét fi mésdakéyyét nekma,2
toktel sir w zine,1
salm snfara,1
allah almouwaffik,1
seif allah dakhlaoui zid lawej fi 3a9lek hh,0
brass omok rajel mawfer kol chay men jami3 nawa7i taleb ke ela3b 9oulouli houwa chmda5lou maw lehi b 7ajet idaria el kol yezi t7ebouh rajel yahbet ikawer wela kifeh,1
nchallah tounis labas wdima mitfahmin,1
féte7 el gharbi tedhrab,2
ija estathmer fi tounes ama ken dhorena rana bfokouhomlek c ridicule,2
rabi ma3a slouma w a7na dima ma3ak,1
j ai confiance a moncef marzouki w rabi m3ah,1
haa zantour,2
3andha rabbi wenti ya m3allem,1
ana win,1
wa7bik yaslim an loay nit ran fil klob ca bosa,1
rani m dz ntfradj la chanson bzf chba w incha llh ida ktabli fi orsi ndirha iba mdabikoum td3ouli yji psq twal,1
ya3tik 3asba hal 9a7ba,2
bravo si marzouki w ya3tik sa7a 3ala torbya mte3ek el rajel ili 7kit m3ah mich motrobi w en plus yonker fili 9a3ed issir fi bledou bon courage et bonne continuation,1
alah yarhmou we yna3mou,1
nikelhom omhom ya slim 7ata enti yasser 7alitelhom 3inehom mo3ez yecmhi el mé raw ken mafibalekch hh,2
alah yara7mou w nchalah men ahl ljana,1
rabbi ysoun lifriki men koul ain hsoudi,1
bjr m3alem,1
hassen ultra leader,0
ken tesm3ek om kolthoum elama tenta7er marra okhra,2
ya3tik 7arga,2
slimchiboubyawejhagirid yajaben ihmel iyal ca daoula,2
slouma ya m3athebhoume dima m3ake rahouu,1
takhdam lifriki bkol sadak w maghir hsabette w ma tobkholech a3liha ahna rana m3ak,1
ko 3am wenti b10 5ir bosse rabima3ak wahna ma3ak wthi9etna fik kbira ya slouma eli mafemma ken el 5ir ma3ak lil jam3zya welbled,1
sob7an rabbi brabbi chda5el elkoura fi 7kayet ettounseya chbikom hakka mordha yesser,2
inchallah martou mé tghirich rabbi maah,1
dédicace pour mariem dabegh,1
af57om lekeleb wnahna m3ak ya m3alem ya rehem el oum ili jabetek,1
wallah khidma tirr sahbi bonne continuation,1
netmana netasel by si slim,1
bonne nuit ya m3allem,1
tyyr lasmer,1
kol echourafaa maak ya marzougui,1
nchalla marbou7 dr marzouki,1
ana hasit biha maskina mais kolchi kaydahk hchoma bzf,2
